list_name,name,label,label::Hausa,State,LGA,Ward,livecope,,,,
ward,NG036014001,Bare Bari,Bare Bari,NG036,NG036014,,,,,,
ward,NG036014002,Bolewa A,Bolewa A,NG036,NG036014,,,,,,
ward,NG036014003,Bolewa B,Bolewa B,NG036,NG036014,,,,,,
ward,NG036014004,Danchuwa,Danchuwa,NG036,NG036014,,,,,,
ward,NG036014005,Dogo Tebo,Dogo Tebo,NG036,NG036014,,,,,,
ward,NG036014006,Dogon Nini,Dogon Nini,NG036,NG036014,,,,,,
ward,NG036014007,Hausawa Asibiti,Hausawa Asibiti,NG036,NG036014,,,,,,
ward,NG036014008,Mamudo,Mamudo,NG036,NG036014,,,,,,
ward,NG036014009,Ngojin,Ngojin,NG036,NG036014,,,,,,
ward,NG036014010,Yerimaram,Yerimaram,NG036,NG036014,,,,,,
ward,NG008027001,Bargu,Bargu,NG008,NG008027,,,,,,
ward,NG008027003,Gasi,Gasi,NG008,NG008027,,,,,,
ward,NG008027005,Gwalasho,Gwalasho,NG008,NG008027,,,,,,
ward,NG008027006,Gwaskara,Gwaskara,NG008,NG008027,,,,,,
ward,NG008027009,Lakundum,Lakundum,NG008,NG008027,,,,,,
ward,NG008027010,Shani,Shani,NG008,NG008027,,,,,,
ward,NG008027011,Walama,Walama,NG008,NG008027,,,,,,
ward,NG002017001,Bakta,Bakta,NG002,NG002017,,,,,,
ward,NG002017002,Bodwai,Bodwai,NG002,NG002017,,,,,,
ward,NG002017003,Gundo,Gundo,NG002,NG002017,,,,,,
ward,NG002017005,Jumbul,Jumbul,NG002,NG002017,,,,,,
ward,NG002017006,Ketembere,Ketembere,NG002,NG002017,,,,,,
ward,NG002017007,Kiri,Kiri,NG002,NG002017,,,,,,
ward,NG002017008,Libbo,Libbo,NG002,NG002017,,,,,,
ward,NG002017009,Shelleng,Shelleng,NG002,NG002017,,,,,,
ward,NG002017010,Talum,Talum,NG002,NG002017,,,,,,
ward,NG002018001,Dirma,Dirma,NG002,NG002018,,,,,,
ward,NG002018002,Dumne,Dumne,NG002,NG002018,,,,,,
ward,NG002018003,Gudu Mboi,Gudu Mboi,NG002,NG002018,,,,,,
ward,NG002018004,Kilange Funa,Kilange Funa,NG002,NG002018,,,,,,
ward,NG002018005,Kilange Hirna,Kilange Hirna,NG002,NG002018,,,,,,
ward,NG002018006,Sigire,Sigire,NG002,NG002018,,,,,,
ward,NG002018007,Song Gari,Song Gari,NG002,NG002018,,,,,,
ward,NG002018008,Song Waje,Song Waje,NG002,NG002018,,,,,,
ward,NG002018009,Suktu,Suktu,NG002,NG002018,,,,,,
ward,NG002018010,Waltandi,Waltandi,NG002,NG002018,,,,,,
ward,NG002018011,Zumo,Zumo,NG002,NG002018,,,,,,
ward,NG036015001,Babangida,Babangida,NG036,NG036015,,,,,,
ward,NG036015002,Biriri,Biriri,NG036,NG036015,,,,,,
ward,NG036015003,Goduram,Goduram,NG036,NG036015,,,,,,
ward,NG036015004,Jumbam,Jumbam,NG036,NG036015,,,,,,
ward,NG036015005,Koriyel,Koriyel,NG036,NG036015,,,,,,
ward,NG036015006,Lantaiwa,Lantaiwa,NG036,NG036015,,,,,,
ward,NG036015007,Mafa,Mafa,NG036,NG036015,,,,,,
ward,NG036015008,Manda Da'A,Manda Da'A,NG036,NG036015,,,,,,
ward,NG036015009,Shekau,Shekau,NG036,NG036015,,,,,,
ward,NG036015010,Sungul Koka,Sungul Koka,NG036,NG036015,,,,,,
ward,NG002019001,Dawo 1,Dawo 1,NG002,NG002019,,,,,,
ward,NG002019002,Dawo 2,Dawo 2,NG002,NG002019,,,,,,
ward,NG002019003,Gumti,Gumti,NG002,NG002019,,,,,,
ward,NG002019004,Kiri 1,Kiri 1,NG002,NG002019,,,,,,
ward,NG002019005,Kiri 2,Kiri 2,NG002,NG002019,,,,,,
ward,NG002019006,Kogin Baba 1,Kogin Baba 1,NG002,NG002019,,,,,,
ward,NG002019007,Kogin Baba 2,Kogin Baba 2,NG002,NG002019,,,,,,
ward,NG002019008,Toungo 1,Toungo 1,NG002,NG002019,,,,,,
ward,NG002019009,Toungo 2,Toungo 2,NG002,NG002019,,,,,,
ward,NG002019010,Toungo 3,Toungo 3,NG002,NG002019,,,,,,
ward,NG002020001,Ajiya,Ajiya,NG002,NG002020,,,,,,
ward,NG002020002,Alkalawa,Alkalawa,NG002,NG002020,,,,,,
ward,NG002020003,Doubeli,Doubeli,NG002,NG002020,,,,,,
ward,NG002020004,Gwadabawa,Gwadabawa,NG002,NG002020,,,,,,
ward,NG002020005,Jambutu,Jambutu,NG002,NG002020,,,,,,
ward,NG002020006,Karewa,Karewa,NG002,NG002020,,,,,,
ward,NG002020007,Limawa,Limawa,NG002,NG002020,,,,,,
ward,NG002020008,Luggere,Luggere,NG002,NG002020,,,,,,
ward,NG002020009,Nassarawo,Nassarawo,NG002,NG002020,,,,,,
ward,NG002020010,Rumde,Rumde,NG002,NG002020,,,,,,
ward,NG002020011,Yelwa,Yelwa,NG002,NG002020,,,,,,
ward,NG002021001,Adarawo,Adarawo,NG002,NG002021,,,,,,
ward,NG002021002,Bako,Bako,NG002,NG002021,,,,,,
ward,NG002021003,Bole Yolde Pate,Bole Yolde Pate,NG002,NG002021,,,,,,
ward,NG002021004,Makama A,Makama A,NG002,NG002021,,,,,,
ward,NG002021005,Makama B,Makama B,NG002,NG002021,,,,,,
ward,NG002021006,Mbamba,Mbamba,NG002,NG002021,,,,,,
ward,NG002021007,Mbamoi,Mbamoi,NG002,NG002021,,,,,,
ward,NG002021008,Namtari,Namtari,NG002,NG002021,,,,,,
ward,NG002021009,Ngurore,Ngurore,NG002,NG002021,,,,,,
ward,NG002021010,Toungo,Toungo,NG002,NG002021,,,,,,
ward,NG002021011,Yolde Kohi,Yolde Kohi,NG002,NG002021,,,,,,
ward,NG036016004,Dilala,Dilala,NG036,NG036016,,,,,,
ward,NG036016009,Yunusari,Yunusari,NG036,NG036016,,,,,,
ward,NG036017001,Bulatura,Bulatura,NG036,NG036017,,,,,,
ward,NG036017002,Gumshi,Gumshi,NG036,NG036017,,,,,,
ward,NG036017003,Guya,Guya,NG036,NG036017,,,,,,
ward,NG036017004,Jebuwa,Jebuwa,NG036,NG036017,,,,,,
ward,NG036017005,Kumagannam,Kumagannam,NG036,NG036017,,,,,,
ward,NG036017006,Maimalari,Maimalari,NG036,NG036017,,,,,,
ward,NG036017007,Mayori,Mayori,NG036,NG036017,,,,,,
ward,NG036017008,Sumbar,Sumbar,NG036,NG036017,,,,,,
ward,NG036017009,Tulotulo,Tulotulo,NG036,NG036017,,,,,,
ward,NG036017010,Yusufari,Yusufari,NG036,NG036017,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002001,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002002,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002003,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002005,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002004,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002006,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002007,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002008,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002009,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002010,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002011,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002012,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002013,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002014,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002015,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002016,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002017,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002018,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002019,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002020,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG002,NG002021,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008002,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008003,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008004,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008005,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008006,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008007,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008008,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008009,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008010,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008011,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008012,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008013,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008014,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008015,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008016,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008017,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008018,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008019,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008020,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008021,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008023,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008024,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008025,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008026,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG008,NG008027,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NGxxx,NGxxxxxx,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036001,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036002,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036003,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036004,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036005,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036007,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036008,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036009,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036010,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036011,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036012,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036013,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036014,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036015,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036016,,,,,,
ward,NGxxxxxxxxx,Other / I don’t know,Other / Ban sani ba,NG036,NG036017,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
tribe,1,Kanuri,Kanuri,,,,,,,,
tribe,2,Babur bura,Babur bura,,,,,,,,
tribe,3,Shuwa Arabs,Shuwa Arabs,,,,,,,,
tribe,4,Marghi,Marghi,,,,,,,,
tribe,5,Fulani,Fulani,,,,,,,,
tribe,6,Hausa,Hausa,,,,,,,,
tribe,7,Kibaku,Kibaku,,,,,,,,
tribe,8,Kanakuru,Kanakuru,,,,,,,,
tribe,9,Ngoshe,Ngoshe,,,,,,,,
tribe,10,Tera,Tera,,,,,,,,
tribe,11,Mobbar,Mobbar,,,,,,,,
tribe,12,Malgwa/Wandala,Malgwa/Wandala,,,,,,,,
tribe,13,Kanembu,Kanembu,,,,,,,,
tribe,14,Cibak,Cibak,,,,,,,,
tribe,15,Gwoza (Waja),Gwoza (Waja),,,,,,,,
tribe,16,Dghwede,Dghwede,,,,,,,,
tribe,17,Gvoko,Gvoko,,,,,,,,
tribe,18,Cinine,Cinine,,,,,,,,
tribe,19,Jedi,Jedi,,,,,,,,
tribe,20,Mandara,Mandara,,,,,,,,
tribe,21,Lagwan,Lagwan,,,,,,,,
tribe,97,Other,Other,,,,,,,,
tribe,98,I do not want to answer,I do not want to answer,,,,,,,,
tribe,99,Don't know,Don't know,,,,,,,,
,,,,,,,,,,,
clusters,id_10036,NIYO STREET,NIYO STREET,,,NG008021003,,,,,
clusters,id_10055,MAMMAN SHUWA,MAMMAN SHUWA,,,NG008021006,,,,,
clusters,id_10077,SHUWARI,SHUWARI,,,NG008021010,,,,,
clusters,id_10095,KALWA,KALWA,,,NG008021012,,,,,
clusters,id_10128,MODUGANARI,MODUGANARI,,,NG008021013,,,,,
clusters,id_1013,Juluri,Juluri,,,NG036002007,,,,,
clusters,id_10132,ABUJA TALAKAWA,ABUJA TALAKAWA,,,NG008021013,,,,,
clusters,id_10154,WAZIRIRI,WAZIRIRI,,,NG008021015,,,,,
clusters,id_10192,Nassarawo,Nassarawo,,,NG002011002,,,,,
clusters,id_10193,HAMBUTUDI,HAMBUTUDI,,,NG002011002,,,,,
clusters,id_10194,KILANGE,KILANGE,,,NG002011002,,,,,
clusters,id_10195,KILANGE,KILANGE,,,NG002011002,,,,,
clusters,id_10207,HA_27,HA_27,,,NG002011003,,,,,
clusters,id_10210,Dachere,Dachere,,,NG002011003,,,,,
clusters,id_10211,Wuro Sambol,Wuro Sambol,,,NG002011003,,,,,
clusters,id_10214,Fesingo,Fesingo,,,NG002011003,,,,,
clusters,id_10216,KONKOL,KONKOL,,,NG002011003,,,,,
clusters,id_10219,HULERE,HULERE,,,NG002011003,,,,,
clusters,id_10248,Jalingo,Jalingo,,,NG002011005,,,,,
clusters,id_10258,Wuro Bokki,Wuro Bokki,,,NG002011005,,,,,
clusters,id_10273,Hubare Maiha,Hubare Maiha,,,NG002011005,,,,,
clusters,id_10283,Buhu,Buhu,,,NG002011006,,,,,
clusters,id_10288,Basulum B,Basulum B,,,NG002011007,,,,,
clusters,id_10293,Sabon Layi,Sabon Layi,,,NG002011007,,,,,
clusters,id_10312,HA_27,HA_27,,,NG002011008,,,,,
clusters,id_10328,Koronsa B,Koronsa B,,,NG002011008,,,,,
clusters,id_1035,Mandu Mari Abba,Mandu Mari Abba,,,NG036002008,,,,,
clusters,id_10369,Jalingo,Jalingo,,,NG002011010,,,,,
clusters,id_10374,Kubaje Les,Kubaje Les,,,NG002011010,,,,,
clusters,id_10376,Kubaje Dou,Kubaje Dou,,,NG002011010,,,,,
clusters,id_10451,Mading,Mading,,,NG002012002,,,,,
clusters,id_10459,Gwamnati,Gwamnati,,,NG002012002,,,,,
clusters,id_1053,Kaliyari,Kaliyari,,,NG036002008,,,,,
clusters,id_10565,Daubeli,Daubeli,,,NG002012004,,,,,
clusters,id_10573,Doubeli,Doubeli,,,NG002012004,,,,,
clusters,id_10705,Gangvan,Gangvan,,,NG002012008,,,,,
clusters,id_10707,Tasha,Tasha,,,NG002012008,,,,,
clusters,id_10716,Timlon,Timlon,,,NG002012008,,,,,
clusters,id_10719,Wuro Baye,Wuro Baye,,,NG002012008,,,,,
clusters,id_10799,HA_103,HA_103,,,NG002012006,,,,,
clusters,id_10829,Lainde Lama,Lainde Lama,,,NG002012006,,,,,
clusters,id_10885,Bobda,Bobda,,,NG002012006,,,,,
clusters,id_10922,Wuro Modibbo,Wuro Modibbo,,,NG002012006,,,,,
clusters,id_10935,HA_78,HA_78,,,NG002012006,,,,,
clusters,id_10969,Garin Liman,Garin Liman,,,NG002012007,,,,,
clusters,id_11,U Beriberi,U Beriberi,,,NG008002001,,,,,
clusters,id_11006,HA_30,HA_30,,,NG002012009,,,,,
clusters,id_11157,Kubba,Kubba,,,NG002012011,,,,,
clusters,id_11175,Wurp Jama'a,Wurp Jama'a,,,NG002012011,,,,,
clusters,id_11184,Bura Tola,Bura Tola,,,NG002012011,,,,,
clusters,id_11219,Satte Fulani,Satte Fulani,,,NG002012012,,,,,
clusters,id_11246,Binkola Jafure,Binkola Jafure,,,NG002012012,,,,,
clusters,id_11249,Gatugel,Gatugel,,,NG002012012,,,,,
clusters,id_11277,Garin Liman,Garin Liman,,,NG002013001,,,,,
clusters,id_11279,POLO,POLO,,,NG002013001,,,,,
clusters,id_11281,BAZZA,BAZZA,,,NG002013001,,,,,
clusters,id_11297,Garin Liman,Garin Liman,,,NG002013004,,,,,
clusters,id_11299,CHIMI,CHIMI,,,NG002013004,,,,,
clusters,id_11300,JIGILAMBU,JIGILAMBU,,,NG002013004,,,,,
clusters,id_11306,Mundranye,Mundranye,,,NG002013005,,,,,
clusters,id_11312,Garin Liman,Garin Liman,,,NG002013006,,,,,
clusters,id_11314,ZAIBADARI,ZAIBADARI,,,NG002013006,,,,,
clusters,id_11321,Garin Liman,Garin Liman,,,NG002013007,,,,,
clusters,id_11325,SANGERE I,SANGERE I,,,NG002013007,,,,,
clusters,id_11326,SANGERE II,SANGERE II,,,NG002013007,,,,,
clusters,id_11327,JIDDEL,JIDDEL,,,NG002013007,,,,,
clusters,id_11328,WANNEI,WANNEI,,,NG002013007,,,,,
clusters,id_11329,MODA A,MODA A,,,NG002013007,,,,,
clusters,id_11340,MODA A,MODA A,,,NG002013009,,,,,
clusters,id_11355,Garin Liman,Garin Liman,,,NG002013008,,,,,
clusters,id_1137,HA_187,HA_187,,,NG036002009,,,,,
clusters,id_11372,JULU,JULU,,,NG002013012,,,,,
clusters,id_11381,G S S Damasak Street,G S S Damasak Street,,,NG008023004,,,,,
clusters,id_11383,Mallam Hudu,Mallam Hudu,,,NG008023004,,,,,
clusters,id_11385,DAMASAK CENTRAL,DAMASAK CENTRAL,,,NG008023004,,,,,
clusters,id_11386,KAIRI,KAIRI,,,NG008023004,,,,,
clusters,id_11387,LAWANTI,LAWANTI,,,NG008023004,,,,,
clusters,id_11388,LAWANTI,LAWANTI,,,NG008023004,,,,,
clusters,id_11389,DAMASAK CENTRAL,DAMASAK CENTRAL,,,NG008023004,,,,,
clusters,id_11390,Bura Bubushin,Bura Bubushin,,,NG008023009,,,,,
clusters,id_11391,BULAMA A. MODU,BULAMA A. MODU,,,NG008023009,,,,,
clusters,id_11392,BULAMA KOYOMBE,BULAMA KOYOMBE,,,NG008023009,,,,,
clusters,id_11393,BULAMA KYARI,BULAMA KYARI,,,NG008023009,,,,,
clusters,id_11394,KAIRI,KAIRI,,,NG008023009,,,,,
clusters,id_11396,BULAMA KOYUMBE,BULAMA KOYUMBE,,,NG008023009,,,,,
clusters,id_11397,BULAMA KYARI,BULAMA KYARI,,,NG008023009,,,,,
clusters,id_11402,Chessale East,Chessale East,,,NG008024003,,,,,
clusters,id_11403,Monguno,Monguno,,,NG008024003,,,,,
clusters,id_11404,FULATARI,FULATARI,,,NG008024003,,,,,
clusters,id_11409,SHUWARI,SHUWARI,,,NG008024003,,,,,
clusters,id_11410,GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),,,NG008024003,,,,,
clusters,id_11411,NGURNO,NGURNO,,,NG008024003,,,,,
clusters,id_11412,KUYA PRIMARY SCHOOL,KUYA PRIMARY SCHOOL,,,NG008024003,,,,,
clusters,id_11413,GANA ALI,GANA ALI,,,NG008024003,,,,,
clusters,id_11415,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),GOVERNMENT DAY SECONDARY SCHOOL (GDSS),,,NG008024003,,,,,
clusters,id_11417,VERTINARY,VERTINARY,,,NG008024003,,,,,
clusters,id_11418,STADIUM CAMP,STADIUM CAMP,,,NG008024003,,,,,
clusters,id_11423,KUYA,KUYA,,,NG008024003,,,,,
clusters,id_11429,WATER BOARD,WATER BOARD,,,NG008024007,,,,,
clusters,id_11430,GSSSS MONGUNO,GSSSS MONGUNO,,,NG008024007,,,,,
clusters,id_11454,KWA,KWA,,,NG002014002,,,,,
clusters,id_11455,BETSO,BETSO,,,NG002014002,,,,,
clusters,id_11481,Digil Dai Wuro,Digil Dai Wuro,,,NG002014003,,,,,
clusters,id_11486,BAHULI TOWN,BAHULI TOWN,,,NG002014004,,,,,
clusters,id_1149,Dogon Marke,Dogon Marke,,,NG036002009,,,,,
clusters,id_11494,Lokuwa,Lokuwa,,,NG002014005,,,,,
clusters,id_11496,WURO PATUJI,WURO PATUJI,,,NG002014005,,,,,
clusters,id_1150,Korso,Korso,,,NG036002009,,,,,
clusters,id_11503,Anguwar Hawa,Anguwar Hawa,,,NG002014006,,,,,
clusters,id_11521,Sabon Layi,Sabon Layi,,,NG002014009,,,,,
clusters,id_11526,LOKUWA 1,LOKUWA 1,,,NG002014009,,,,,
clusters,id_11527,SABON LAYI,SABON LAYI,,,NG002014009,,,,,
clusters,id_1153,Wandere,Wandere,,,NG036002009,,,,,
clusters,id_11551,Bamilla,Bamilla,,,NG002014010,,,,,
clusters,id_11552,VIMTIM,VIMTIM,,,NG002014010,,,,,
clusters,id_11554,VIMTIM,VIMTIM,,,NG002014010,,,,,
clusters,id_11561,Yelwa,Yelwa,,,NG002014011,,,,,
clusters,id_11564,WURO JIBIR,WURO JIBIR,,,NG002014011,,,,,
clusters,id_11574,Gude,Gude,,,NG002015004,,,,,
clusters,id_11575,WURO PULUJI,WURO PULUJI,,,NG002015004,,,,,
clusters,id_11579,MAI ANGUWAN AREA ,MAI ANGUWAN AREA ,,,NG002015006,,,,,
clusters,id_11580,YELWA,YELWA,,,NG002015006,,,,,
clusters,id_11593,Anguwan Berebaru,Anguwan Berebaru,,,NG002015006,,,,,
clusters,id_11594,Anguwar Gira,Anguwar Gira,,,NG002015006,,,,,
clusters,id_11597,TIKKE,TIKKE,,,NG002015006,,,,,
clusters,id_11600,GIRTAPAM,GIRTAPAM,,,NG002015006,,,,,
clusters,id_11605,TIKKE,TIKKE,,,NG002015006,,,,,
clusters,id_11660,Nassarawo,Nassarawo,,,NG002015009,,,,,
clusters,id_11662,KACHAM,KACHAM,,,NG002015009,,,,,
clusters,id_11663,MATAKAM,MATAKAM,,,NG002015009,,,,,
clusters,id_11667,GIRPATAM,GIRPATAM,,,NG002015009,,,,,
clusters,id_11673,HA_6,HA_6,,,NG002015010,,,,,
clusters,id_11675,Jalingo,Jalingo,,,NG002015010,,,,,
clusters,id_11707,Garin Alhaji Bello,Garin Alhaji Bello,,,NG036012002,,,,,
clusters,id_11724,Alhajeri,Alhajeri,,,NG036012002,,,,,
clusters,id_11726,Tarajim,Tarajim,,,NG036012002,,,,,
clusters,id_1173,Gangawa,Gangawa,,,NG036002010,,,,,
clusters,id_1175,Dadiga,Dadiga,,,NG036002010,,,,,
clusters,id_1176,Masaba,Masaba,,,NG036002010,,,,,
clusters,id_11779,Garin Liman,Garin Liman,,,NG036012003,,,,,
clusters,id_11780,BAKIN TIKE,BAKIN TIKE,,,NG036012003,,,,,
clusters,id_11817,Deba,Deba,,,NG036012004,,,,,
clusters,id_11822,Bido,Bido,,,NG036012004,,,,,
clusters,id_1183,Chibok Bible School Quaters,Chibok Bible School Quaters,,,NG008006001,,,,,
clusters,id_1184,Yobe Lawanti,Yobe Lawanti,,,NG008006001,,,,,
clusters,id_1185,AJARI,AJARI,,,NG008006001,,,,,
clusters,id_11858,Yaro Karekare,Yaro Karekare,,,NG036012004,,,,,
clusters,id_11874,Daniski,Daniski,,,NG036012005,,,,,
clusters,id_11921,Kankadi Manu Gare,Kankadi Manu Gare,,,NG036012006,,,,,
clusters,id_11954,Gujam,Gujam,,,NG036012006,,,,,
clusters,id_11960,Bade Iliya,Bade Iliya,,,NG036012006,,,,,
clusters,id_11966,Daurawa,Daurawa,,,NG036012006,,,,,
clusters,id_11968,Barnawa,Barnawa,,,NG036012006,,,,,
clusters,id_11978,Wuro Beli,Wuro Beli,,,NG036012007,,,,,
clusters,id_1199,Lawan Ibrahim,Lawan Ibrahim,,,NG008006004,,,,,
clusters,id_12,ANGWAN CHIBOK,ANGWAN CHIBOK,,,NG008002001,,,,,
clusters,id_1201,Lawan Kachalla,Lawan Kachalla,,,NG008006004,,,,,
clusters,id_12021,Garin Liman,Garin Liman,,,NG036012008,,,,,
clusters,id_12022,DAWA,DAWA,,,NG036012008,,,,,
clusters,id_12033,Garin Gwamna,Garin Gwamna,,,NG036012009,,,,,
clusters,id_1204,THLAIMAKALAMA,THLAIMAKALAMA,,,NG008006004,,,,,
clusters,id_12065,Shudingel,Shudingel,,,NG036012009,,,,,
clusters,id_12066,Dagona,Dagona,,,NG036012009,,,,,
clusters,id_12086,Shebuwa A Zubairu,Shebuwa A Zubairu,,,NG036012010,,,,,
clusters,id_1209,LAWANTI,LAWANTI,,,NG008006002,,,,,
clusters,id_1210,MISSION STREET,MISSION STREET,,,NG008006002,,,,,
clusters,id_1212,LAWANTI,LAWANTI,,,NG008006002,,,,,
clusters,id_12160,Abuja Galadima Road,Abuja Galadima Road,,,NG008025007,,,,,
clusters,id_12162,KANUMBURI HC,KANUMBURI HC,,,NG008025007,,,,,
clusters,id_12167,Njammaina Bulama Gatalla,Njammaina Bulama Gatalla,,,NG008025002,,,,,
clusters,id_12168,Shehuri,Shehuri,,,NG008025002,,,,,
clusters,id_12169,ALHAJI FOKKI,ALHAJI FOKKI,,,NG008025002,,,,,
clusters,id_12170,BASH WADE,BASH WADE,,,NG008025002,,,,,
clusters,id_12171,KASUWAN SHANU,KASUWAN SHANU,,,NG008025002,,,,,
clusters,id_12181,CBDA Quarters,CBDA Quarters,,,NG008025006,,,,,
clusters,id_12183,Genhospngala,Genhospngala,,,NG008025006,,,,,
clusters,id_12184,Ndufu,Ndufu,,,NG008025006,,,,,
clusters,id_12187,INTERNATIONAL SCHOOL CAMP,INTERNATIONAL SCHOOL CAMP,,,NG008025006,,,,,
clusters,id_12188,ARABIC VILLAGE CAMP,ARABIC VILLAGE CAMP,,,NG008025006,,,,,
